,date,max,min,precip
1,1/1/2010,70,51,0
2,1/2/2010,78,50,0
3,1/3/2010,79,54,0
4,1/4/2010,77,56,0
5,1/5/2010,78,54,0
6,1/6/2010,76,52,0
7,1/7/2010,74,49,0
8,1/8/2010,79,51,0
9,1/9/2010,77,58,0
10,1/10/2010,77,54,0
11,1/11/2010,81,52,0
12,1/12/2010,73,53,0
13,1/13/2010,66,54,0.16
14,1/14/2010,74,51,0
15,1/15/2010,76,50,0
16,1/16/2010,71,54,0
17,1/17/2010,66,54,0.31
18,1/18/2010,62,56,1.12
19,1/19/2010,58,50,0.61
20,1/20/2010,59,51,1.2
21,1/21/2010,58,50,0.97
22,1/22/2010,53,46,0.37
23,1/23/2010,60,42,0
24,1/24/2010,64,43,0
25,1/25/2010,67,46,0
26,1/26/2010,61,47,0.2
27,1/27/2010,69,54,0
28,1/28/2010,71,50,0
29,1/29/2010,68,50,0
30,1/30/2010,64,48,0
31,1/31/2010,66,47,0
32,2/1/2010,68,50,0
33,2/2/2010,66,54,0
34,2/3/2010,70,49,0
35,2/4/2010,65,55,0
36,2/5/2010,58,54,0.94
37,2/6/2010,63,51,1.91
38,2/7/2010,64,45,0
39,2/8/2010,64,49,0
40,2/9/2010,59,45,0.44
41,2/10/2010,65,40,0
42,2/11/2010,65,50,0
43,2/12/2010,67,50,0
44,2/13/2010,75,49,0
45,2/14/2010,81,52,0
46,2/15/2010,82,57,0
47,2/16/2010,84,57,0
48,2/17/2010,80,55,0
49,2/18/2010,69,56,0
50,2/19/2010,64,54,0.09
51,2/20/2010,64,52,0.05
52,2/21/2010,65,54,0.03
53,2/22/2010,70,52,0
54,2/23/2010,69,47,0
55,2/24/2010,66,53,0.01
56,2/25/2010,70,53,0
57,2/26/2010,75,56,0
58,2/27/2010,63,52,0.8
59,2/28/2010,68,47,0
60,3/1/2010,71,52,0
61,3/2/2010,67,56,0
62,3/3/2010,66,54,0.06
63,3/4/2010,64,49,0
64,3/5/2010,68,49,0
65,3/6/2010,62,52,0.42
66,3/7/2010,66,50,0
67,3/8/2010,66,54,0
68,3/9/2010,62,49,0
69,3/10/2010,64,50,0
70,3/11/2010,68,47,0
71,3/12/2010,71,49,0
72,3/13/2010,66,52,0
73,3/14/2010,71,49,0
74,3/15/2010,82,49,0
75,3/16/2010,88,58,0
76,3/17/2010,87,61,0
77,3/18/2010,78,59,0
78,3/19/2010,74,55,0
79,3/20/2010,81,54,0
80,3/21/2010,80,52,0
81,3/22/2010,72,53,0
82,3/23/2010,73,57,0
83,3/24/2010,75,55,0
84,3/25/2010,67,55,0
85,3/26/2010,73,53,0
86,3/27/2010,83,53,0
87,3/28/2010,85,58,0
88,3/29/2010,81,57,0
89,3/30/2010,68,58,0
90,3/31/2010,66,53,0
91,4/1/2010,64,50,0
92,4/2/2010,69,52,0
93,4/3/2010,70,53,0
94,4/4/2010,65,53,0.03
95,4/5/2010,64,53,0.57
96,4/6/2010,72,49,0
97,4/7/2010,82,52,0
98,4/8/2010,84,58,0
99,4/9/2010,76,57,0
100,4/10/2010,67,57,0
101,4/11/2010,64,54,0.72
102,4/12/2010,65,52,0.19
103,4/13/2010,67,50,0
104,4/14/2010,70,52,0
105,4/15/2010,73,53,0
106,4/16/2010,72,54,0
107,4/17/2010,76,55,0
108,4/18/2010,76,55,0
109,4/19/2010,73,58,0
110,4/20/2010,68,52,0.11
111,4/21/2010,63,48,0
112,4/22/2010,61,49,0
113,4/23/2010,69,49,0
114,4/24/2010,70,55,0
115,4/25/2010,75,54,0
116,4/26/2010,73,55,0
117,4/27/2010,67,58,0.01
118,4/28/2010,67,57,0.02
119,4/29/2010,70,55,0
120,4/30/2010,75,55,0
121,5/1/2010,73,56,0
122,5/2/2010,74,59,0
123,5/3/2010,81,57,0
124,5/4/2010,79,57,0
125,5/5/2010,74,59,0
126,5/6/2010,75,58,0
127,5/7/2010,79,58,0
128,5/8/2010,77,59,0
129,5/9/2010,68,57,0
130,5/10/2010,69,55,0
131,5/11/2010,69,53,0
132,5/12/2010,74,55,0
133,5/13/2010,76,58,0
134,5/14/2010,73,58,0
135,5/15/2010,73,58,0
136,5/16/2010,73,58,0
137,5/17/2010,64,58,0
138,5/18/2010,69,57,0.03
139,5/19/2010,74,59,0
140,5/20/2010,78,59,0
141,5/21/2010,73,59,0
142,5/22/2010,71,56,0
143,5/23/2010,67,56,0
144,5/24/2010,70,56,0
145,5/25/2010,72,54,0
146,5/26/2010,71,58,0
147,5/27/2010,69,58,0.02
148,5/28/2010,72,55,0
149,5/29/2010,81,57,0
150,5/30/2010,84,60,0
151,5/31/2010,79,61,0
152,6/1/2010,75,61,0
153,6/2/2010,75,61,0
154,6/3/2010,77,60,0
155,6/4/2010,77,63,0
156,6/5/2010,81,64,0
157,6/6/2010,81,65,0
158,6/7/2010,77,64,0
159,6/8/2010,74,64,0
160,6/9/2010,75,64,0
161,6/10/2010,75,65,0
162,6/11/2010,74,63,0
163,6/12/2010,75,63,0
164,6/13/2010,75,62,0
165,6/14/2010,79,61,0
166,6/15/2010,81,63,0
167,6/16/2010,78,63,0
168,6/17/2010,78,61,0
169,6/18/2010,78,62,0
170,6/19/2010,78,61,0
171,6/20/2010,79,60,0
172,6/21/2010,75,61,0
173,6/22/2010,78,62,0
174,6/23/2010,78,61,0
175,6/24/2010,80,62,0
176,6/25/2010,78,63,0
177,6/26/2010,76,64,0
178,6/27/2010,79,64,0
179,6/28/2010,78,64,0
180,6/29/2010,73,63,0
181,6/30/2010,76,63,0
182,7/1/2010,77,63,0
183,7/2/2010,77,62,0
184,7/3/2010,77,64,0
185,7/4/2010,77,63,0
186,7/5/2010,75,63,0
187,7/6/2010,72,62,0
188,7/7/2010,71,62,0
189,7/8/2010,70,63,0
190,7/9/2010,74,62,0
191,7/10/2010,81,64,0
192,7/11/2010,79,64,0
193,7/12/2010,75,64,0
194,7/13/2010,86,64,0
195,7/14/2010,94,67,0
196,7/15/2010,92,71,0
197,7/16/2010,95,70,0
198,7/17/2010,90,69,0
199,7/18/2010,87,68,0
200,7/19/2010,86,68,0
201,7/20/2010,80,65,0
202,7/21/2010,78,66,0
203,7/22/2010,77,66,0
204,7/23/2010,77,63,0
205,7/24/2010,78,62,0
206,7/25/2010,78,64,0
207,7/26/2010,76,63,0
208,7/27/2010,73,63,0
209,7/28/2010,75,62,0
210,7/29/2010,78,61,0
211,7/30/2010,76,62,0
212,7/31/2010,81,63,0
213,8/1/2010,79,61,0
214,8/2/2010,80,59,0
215,8/3/2010,84,61,0
216,8/4/2010,80,62,0
217,8/5/2010,80,62,0
218,8/6/2010,80,62,0
219,8/7/2010,79,63,0
220,8/8/2010,78,63,0
221,8/9/2010,77,62,0
222,8/10/2010,79,63,0
223,8/11/2010,78,63,0
224,8/12/2010,78,61,0
225,8/13/2010,78,62,0
226,8/14/2010,80,61,0
227,8/15/2010,81,60,0
228,8/16/2010,83,63,0
229,8/17/2010,93,69,0
230,8/18/2010,94,71,0
231,8/19/2010,90,67,0
232,8/20/2010,88,65,0
233,8/21/2010,86,64,0
234,8/22/2010,91,66,0
235,8/23/2010,98,65,0
236,8/24/2010,94,71,0
237,8/25/2010,90,69,0
238,8/26/2010,87,67,0
239,8/27/2010,83,65,0
240,8/28/2010,77,66,0
241,8/29/2010,73,65,0
242,8/30/2010,78,64,0
243,8/31/2010,82,62,0
244,9/1/2010,83,61,0
245,9/2/2010,85,61,0
246,9/3/2010,83,61,0
247,9/4/2010,90,63,0
248,9/5/2010,86,62,0
249,9/6/2010,80,66,0
250,9/7/2010,73,66,0
251,9/8/2010,73,66,0
252,9/9/2010,78,63,0
253,9/10/2010,79,60,0
254,9/11/2010,74,60,0
255,9/12/2010,77,60,0
256,9/13/2010,80,61,0
257,9/14/2010,83,64,0
258,9/15/2010,81,60,0
259,9/16/2010,79,59,0
260,9/17/2010,78,59,0
261,9/18/2010,81,60,0
262,9/19/2010,80,58,0
263,9/20/2010,80,62,0
264,9/21/2010,72,64,0
265,9/22/2010,75,63,0
266,9/23/2010,83,60,0
267,9/24/2010,94,62,0
268,9/25/2010,98,66,0
269,9/26/2010,105,68,0
270,9/27/2010,113,77,0
271,9/28/2010,99,78,0
272,9/29/2010,92,72,0
273,9/30/2010,94,70,0
274,10/1/2010,90,71,0
275,10/2/2010,90,68,0
276,10/3/2010,80,66,0
277,10/4/2010,68,61,0.1
278,10/5/2010,71,62,0
279,10/6/2010,70,62,0.3
280,10/7/2010,75,62,0
281,10/8/2010,81,59,0
282,10/9/2010,88,62,0
283,10/10/2010,93,63,0
284,10/11/2010,88,67,0
285,10/12/2010,82,66,0
286,10/13/2010,80,65,0
287,10/14/2010,77,66,0
288,10/15/2010,74,67,0
289,10/16/2010,71,67,0
290,10/17/2010,69,65,0.01
291,10/18/2010,71,65,0
292,10/19/2010,74,64,0.04
293,10/20/2010,69,65,0.06
294,10/21/2010,70,65,0
295,10/22/2010,69,60,0.02
296,10/23/2010,70,60,0
297,10/24/2010,71,57,0.12
298,10/25/2010,74,61,0.08
299,10/26/2010,72,56,0
300,10/27/2010,82,55,0
301,10/28/2010,84,58,0
302,10/29/2010,79,55,0
303,10/30/2010,68,56,0.21
304,10/31/2010,68,54,0
305,11/1/2010,84,54,0
306,11/2/2010,90,58,0
307,11/3/2010,97,63,0
308,11/4/2010,96,65,0
309,11/5/2010,88,65,0
310,11/6/2010,74,59,0
311,11/7/2010,69,57,0
312,11/8/2010,68,55,0.16
313,11/9/2010,68,49,0
314,11/10/2010,66,48,0
315,11/11/2010,74,50,0
316,11/12/2010,76,47,0
317,11/13/2010,81,51,0
318,11/14/2010,78,52,0
319,11/15/2010,76,53,0
320,11/16/2010,70,51,0
321,11/17/2010,71,54,0
322,11/18/2010,69,50,0
323,11/19/2010,62,57,0.01
324,11/20/2010,64,50,0.03
325,11/21/2010,61,49,0.21
326,11/22/2010,61,45,0
327,11/23/2010,61,48,0
328,11/24/2010,60,47,0
329,11/25/2010,63,42,0
330,11/26/2010,68,44,0
331,11/27/2010,62,41,0.12
332,11/28/2010,58,44,0
333,11/29/2010,63,43,0
334,11/30/2010,67,39,0
335,12/1/2010,73,48,0
336,12/2/2010,74,47,0
337,12/3/2010,71,48,0
338,12/4/2010,64,50,0
339,12/5/2010,68,50,0.29
340,12/6/2010,68,51,0.03
341,12/7/2010,77,48,0
342,12/8/2010,73,49,0
343,12/9/2010,69,49,0
344,12/10/2010,73,51,0
345,12/11/2010,78,51,0
346,12/12/2010,85,58,0
347,12/13/2010,80,52,0
348,12/14/2010,60,51,0
349,12/15/2010,61,54,0
350,12/16/2010,63,53,0.03
351,12/17/2010,57,53,0.27
352,12/18/2010,61,57,1.19
353,12/19/2010,63,57,2.8
354,12/20/2010,61,54,1.32
355,12/21/2010,58,53,0.89
356,12/22/2010,61,52,1.7
357,12/23/2010,62,50,0
358,12/24/2010,68,47,0
359,12/25/2010,62,47,0.63
360,12/26/2010,63,48,0.27
361,12/27/2010,67,43,0
362,12/28/2010,66,45,0
363,12/29/2010,57,49,0.81
364,12/30/2010,55,45,0
365,12/31/2010,57,37,0
366,1/1/2011,59,45,0
367,1/2/2011,52,45,0.47
368,1/3/2011,57,44,0.11
369,1/4/2011,64,43,0
370,1/5/2011,67,46,0
371,1/6/2011,70,51,0
372,1/7/2011,63,49,0
373,1/8/2011,60,51,0
374,1/9/2011,60,48,0
375,1/10/2011,63,45,0
376,1/11/2011,64,50,0
377,1/12/2011,72,48,0
378,1/13/2011,75,52,0
379,1/14/2011,80,51,0
380,1/15/2011,82,51,0
381,1/16/2011,81,52,0
382,1/17/2011,84,55,0
383,1/18/2011,82,60,0
384,1/19/2011,70,53,0
385,1/20/2011,77,50,0
386,1/21/2011,75,49,0
387,1/22/2011,71,48,0
388,1/23/2011,77,48,0
389,1/24/2011,75,47,0
390,1/25/2011,76,49,0
391,1/26/2011,77,48,0
392,1/27/2011,75,47,0
393,1/28/2011,74,49,0
394,1/29/2011,67,45,0
395,1/30/2011,58,49,0.21
396,1/31/2011,65,45,0
397,2/1/2011,63,49,0
398,2/2/2011,64,41,0
399,2/3/2011,62,39,0
400,2/4/2011,66,43,0
401,2/5/2011,67,45,0
402,2/6/2011,76,49,0
403,2/7/2011,79,51,0
404,2/8/2011,67,53,0
405,2/9/2011,70,48,0
406,2/10/2011,69,44,0
407,2/11/2011,75,47,0
408,2/12/2011,80,52,0
409,2/13/2011,71,50,0
410,2/14/2011,65,49,0
411,2/15/2011,64,54,0
412,2/16/2011,62,48,0.65
413,2/17/2011,60,43,0
414,2/18/2011,62,50,0.53
415,2/19/2011,58,45,0.91
416,2/20/2011,59,41,0
417,2/21/2011,60,44,0
418,2/22/2011,62,43,0
419,2/23/2011,61,45,0
420,2/24/2011,60,44,0
421,2/25/2011,57,50,0.97
422,2/26/2011,56,43,0.23
423,2/27/2011,58,42,0
424,2/28/2011,66,41,0
425,3/1/2011,63,43,0
426,3/2/2011,65,47,0.15
427,3/3/2011,67,52,0.01
428,3/4/2011,75,52,0
429,3/5/2011,79,53,0
430,3/6/2011,63,51,0
431,3/7/2011,67,54,0
432,3/8/2011,70,52,0
433,3/9/2011,85,53,0
434,3/10/2011,80,53,0
435,3/11/2011,71,52,0
436,3/12/2011,66,51,0
437,3/13/2011,68,50,0
438,3/14/2011,72,51,0
439,3/15/2011,76,56,0
440,3/16/2011,70,54,0
441,3/17/2011,71,54,0
442,3/18/2011,68,51,0
443,3/19/2011,60,52,0.03
444,3/20/2011,56,50,2.42
445,3/21/2011,58,48,0.16
446,3/22/2011,61,47,0
447,3/23/2011,62,46,0.39
448,3/24/2011,62,44,0.15
449,3/25/2011,62,50,0.46
450,3/26/2011,59,49,0
451,3/27/2011,64,53,0.19
452,3/28/2011,67,50,0
453,3/29/2011,71,50,0
454,3/30/2011,81,53,0
455,3/31/2011,92,58,0
456,4/1/2011,89,61,0
457,4/2/2011,69,59,0
458,4/3/2011,67,57,0
459,4/4/2011,79,54,0
460,4/5/2011,72,55,0
461,4/6/2011,71,57,0
462,4/7/2011,64,50,0
463,4/8/2011,58,45,0
464,4/9/2011,61,45,0
465,4/10/2011,68,51,0
466,4/11/2011,71,51,0
467,4/12/2011,71,54,0
468,4/13/2011,64,54,0
469,4/14/2011,76,52,0
470,4/15/2011,85,57,0
471,4/16/2011,91,63,0
472,4/17/2011,77,61,0
473,4/18/2011,67,57,0
474,4/19/2011,70,56,0
475,4/20/2011,69,56,0
476,4/21/2011,68,56,0
477,4/22/2011,69,57,0
478,4/23/2011,69,57,0
479,4/24/2011,67,58,0
480,4/25/2011,70,55,0
481,4/26/2011,77,57,0
482,4/27/2011,85,58,0
483,4/28/2011,79,58,0
484,4/29/2011,74,57,0
485,4/30/2011,80,55,0
486,5/1/2011,83,58,0
487,5/2/2011,87,59,0
488,5/3/2011,93,62,0
489,5/4/2011,91,62,0
490,5/5/2011,84,57,0
491,5/6/2011,75,57,0
492,5/7/2011,70,58,0
493,5/8/2011,67,55,0
494,5/9/2011,69,55,0.03
495,5/10/2011,69,53,0
496,5/11/2011,73,56,0
497,5/12/2011,76,56,0
498,5/13/2011,74,58,0
499,5/14/2011,67,57,0
500,5/15/2011,66,53,0.07
501,5/16/2011,65,51,0
502,5/17/2011,66,51,0.18
503,5/18/2011,67,53,0.17
504,5/19/2011,70,56,0
505,5/20/2011,72,54,0
506,5/21/2011,73,55,0
507,5/22/2011,70,58,0
508,5/23/2011,68,56,0
509,5/24/2011,71,53,0
510,5/25/2011,75,56,0
511,5/26/2011,73,57,0
512,5/27/2011,75,57,0
513,5/28/2011,73,57,0
514,5/29/2011,73,56,0
515,5/30/2011,76,56,0
516,5/31/2011,72,54,0
517,6/1/2011,69,54,0
518,6/2/2011,74,55,0
519,6/3/2011,77,56,0
520,6/4/2011,71,57,0
521,6/5/2011,74,56,0
522,6/6/2011,71,57,0
523,6/7/2011,74,57,0
524,6/8/2011,70,59,0
525,6/9/2011,69,58,0
526,6/10/2011,69,59,0
527,6/11/2011,69,59,0
528,6/12/2011,71,59,0
529,6/13/2011,73,59,0
530,6/14/2011,76,58,0
531,6/15/2011,78,58,0
532,6/16/2011,71,61,0
533,6/17/2011,72,60,0.01
534,6/18/2011,74,60,0
535,6/19/2011,69,60,0
536,6/20/2011,77,60,0
537,6/21/2011,80,60,0
538,6/22/2011,77,61,0
539,6/23/2011,79,61,0
540,6/24/2011,77,62,0
541,6/25/2011,77,61,0
542,6/26/2011,80,59,0
543,6/27/2011,82,60,0
544,6/28/2011,78,62,0
545,6/29/2011,75,62,0
546,6/30/2011,81,60,0
547,7/1/2011,85,63,0
548,7/2/2011,84,65,0
549,7/3/2011,81,63,0
550,7/4/2011,88,63,0
551,7/5/2011,89,68,0
552,7/6/2011,85,68,0
553,7/7/2011,88,68,0
554,7/8/2011,84,66,0
555,7/9/2011,81,65,0
556,7/10/2011,79,64,0
557,7/11/2011,79,63,0
558,7/12/2011,76,64,0
559,7/13/2011,76,63,0
560,7/14/2011,74,62,0
561,7/15/2011,78,62,0
562,7/16/2011,77,60,0
563,7/17/2011,78,60,0
564,7/18/2011,82,62,0
565,7/19/2011,86,63,0
566,7/20/2011,80,60,0
567,7/21/2011,78,61,0
568,7/22/2011,78,62,0
569,7/23/2011,79,62,0
570,7/24/2011,77,60,0
571,7/25/2011,84,65,0
572,7/26/2011,84,65,0
573,7/27/2011,78,66,0
574,7/28/2011,79,65,0
575,7/29/2011,76,64,0
576,7/30/2011,76,63,0
577,7/31/2011,82,64,0
578,8/1/2011,86,64,0
579,8/2/2011,85,65,0
580,8/3/2011,85,61,0
581,8/4/2011,83,59,0
582,8/5/2011,79,60,0
583,8/6/2011,80,59,0
584,8/7/2011,80,59,0
585,8/8/2011,81,61,0
586,8/9/2011,80,62,0
587,8/10/2011,77,64,0
588,8/11/2011,76,63,0
589,8/12/2011,76,62,0
590,8/13/2011,78,62,0
591,8/14/2011,78,63,0
592,8/15/2011,82,63,0
593,8/16/2011,80,62,0
594,8/17/2011,81,61,0
595,8/18/2011,82,62,0
596,8/19/2011,77,64,0
597,8/20/2011,79,63,0
598,8/21/2011,79,62,0
599,8/22/2011,79,61,0
600,8/23/2011,83,63,0
601,8/24/2011,82,63,0
602,8/25/2011,90,65,0
603,8/26/2011,92,69,0
604,8/27/2011,93,69,0
605,8/28/2011,87,68,0
606,8/29/2011,85,66,0
607,8/30/2011,79,62,0
608,8/31/2011,78,59,0
609,9/1/2011,77,59,0
610,9/2/2011,76,58,0
611,9/3/2011,76,57,0
612,9/4/2011,77,59,0
613,9/5/2011,88,64,0
614,9/6/2011,97,66,0
615,9/7/2011,96,70,0
616,9/8/2011,92,69,0
617,9/9/2011,81,64,0
618,9/10/2011,75,63,0
619,9/11/2011,78,63,0
620,9/12/2011,80,60,0
621,9/13/2011,80,63,0
622,9/14/2011,77,62,0
623,9/15/2011,79,62,0
624,9/16/2011,70,64,0
625,9/17/2011,74,62,0
626,9/18/2011,78,58,0
627,9/19/2011,74,60,0
628,9/20/2011,78,61,0
629,9/21/2011,78,61,0
630,9/22/2011,83,60,0
631,9/23/2011,79,61,0
632,9/24/2011,71,63,0
633,9/25/2011,71,61,0
634,9/26/2011,75,61,0
635,9/27/2011,84,61,0
636,9/28/2011,76,64,0
637,9/29/2011,79,62,0
638,9/30/2011,74,62,0
639,10/1/2011,85,60,0
640,10/2/2011,82,63,0
641,10/3/2011,78,61,0
642,10/4/2011,70,61,0
643,10/5/2011,64,56,1.15
644,10/6/2011,69,51,0
645,10/7/2011,72,53,0
646,10/8/2011,76,54,0
647,10/9/2011,82,56,0
648,10/10/2011,78,56,0
649,10/11/2011,81,58,0
650,10/12/2011,99,63,0
651,10/13/2011,98,68,0
652,10/14/2011,84,63,0
653,10/15/2011,74,61,0
654,10/16/2011,75,59,0
655,10/17/2011,81,58,0
656,10/18/2011,71,58,0
657,10/19/2011,70,60,0
658,10/20/2011,70,60,0
659,10/21/2011,70,58,0
660,10/22/2011,79,54,0
661,10/23/2011,75,58,0
662,10/24/2011,68,59,0
663,10/25/2011,65,58,0.02
664,10/26/2011,68,55,0
665,10/27/2011,77,50,0
666,10/28/2011,79,51,0
667,10/29/2011,81,51,0
668,10/30/2011,84,52,0
669,10/31/2011,73,53,0
670,11/1/2011,71,55,0
671,11/2/2011,82,52,0
672,11/3/2011,73,52,0
673,11/4/2011,63,51,0.16
674,11/5/2011,63,46,0
675,11/6/2011,61,48,0.36
676,11/7/2011,64,44,0
677,11/8/2011,69,46,0
678,11/9/2011,76,45,0
679,11/10/2011,75,56,0
680,11/11/2011,72,58,0
681,11/12/2011,64,54,0.16
682,11/13/2011,72,53,0
683,11/14/2011,67,50,0
684,11/15/2011,66,55,0
685,11/16/2011,67,55,0
686,11/17/2011,73,51,0
687,11/18/2011,61,56,0
688,11/19/2011,63,54,0
689,11/20/2011,56,51,0.9
690,11/21/2011,62,46,0
691,11/22/2011,69,47,0
692,11/23/2011,66,47,0
693,11/24/2011,62,50,0
694,11/25/2011,66,47,0
695,11/26/2011,82,46,0
696,11/27/2011,82,54,0
697,11/28/2011,81,57,0
698,11/29/2011,80,55,0
699,11/30/2011,69,49,0
700,12/1/2011,67,51,0
701,12/2/2011,64,47,0
702,12/3/2011,65,45,0
703,12/4/2011,63,39,0
704,12/5/2011,64,41,0
705,12/6/2011,63,37,0
706,12/7/2011,67,41,0
707,12/8/2011,67,42,0
708,12/9/2011,69,42,0
709,12/10/2011,70,45,0
710,12/11/2011,59,47,0
711,12/12/2011,53,48,0.79
712,12/13/2011,62,46,0.17
713,12/14/2011,61,45,0
714,12/15/2011,58,43,0.04
715,12/16/2011,68,40,0
716,12/17/2011,64,48,0.01
717,12/18/2011,63,47,0
718,12/19/2011,58,48,0
719,12/20/2011,64,45,0
720,12/21/2011,64,43,0
721,12/22/2011,65,44,0
722,12/23/2011,67,39,0
723,12/24/2011,71,40,0
724,12/25/2011,72,40,0
725,12/26/2011,71,42,0
726,12/27/2011,69,41,0
727,12/28/2011,76,44,0
728,12/29/2011,73,47,0
729,12/30/2011,66,46,0
730,12/31/2011,74,41,0
731,1/1/2012,82,46,0
732,1/2/2012,80,45,0
733,1/3/2012,79,50,0
734,1/4/2012,86,55,0
735,1/5/2012,82,55,0
736,1/6/2012,73,49,0
737,1/7/2012,64,49,0
738,1/8/2012,69,44,0
739,1/9/2012,74,46,0
740,1/10/2012,70,47,0
741,1/11/2012,67,47,0
742,1/12/2012,75,51,0
743,1/13/2012,76,44,0
744,1/14/2012,69,47,0
745,1/15/2012,63,46,0
746,1/16/2012,59,50,0
747,1/17/2012,59,43,0
748,1/18/2012,64,43,0
749,1/19/2012,64,42,0
750,1/20/2012,62,49,0
751,1/21/2012,63,49,0.68
752,1/22/2012,62,47,0
753,1/23/2012,54,47,0.62
754,1/24/2012,68,44,0
755,1/25/2012,79,48,0
756,1/26/2012,79,50,0
757,1/27/2012,78,53,0
758,1/28/2012,76,45,0
759,1/29/2012,77,47,0
760,1/30/2012,69,46,0
761,1/31/2012,66,50,0
762,2/1/2012,67,48,0
763,2/2/2012,67,49,0
764,2/3/2012,72,46,0
765,2/4/2012,72,47,0
766,2/5/2012,73,47,0
767,2/6/2012,71,48,0
768,2/7/2012,64,55,0.01
769,2/8/2012,75,49,0
770,2/9/2012,80,51,0
771,2/10/2012,71,50,0
772,2/11/2012,62,54,0.01
773,2/12/2012,63,51,0
774,2/13/2012,59,49,0.01
775,2/14/2012,61,44,0
776,2/15/2012,57,45,0.13
777,2/16/2012,69,41,0
778,2/17/2012,70,49,0
779,2/18/2012,64,48,0
780,2/19/2012,62,47,0
781,2/20/2012,62,48,0
782,2/21/2012,74,45,0
783,2/22/2012,77,49,0
784,2/23/2012,79,50,0
785,2/24/2012,72,51,0
786,2/25/2012,64,51,0
787,2/26/2012,64,50,0
788,2/27/2012,57,46,0
789,2/28/2012,58,42,0
790,2/29/2012,59,43,0
791,3/1/2012,62,49,0
792,3/2/2012,71,46,0
793,3/3/2012,76,48,0
794,3/4/2012,87,55,0
795,3/5/2012,81,52,0
796,3/6/2012,60,50,0
797,3/7/2012,63,47,0
798,3/8/2012,72,42,0
799,3/9/2012,82,47,0
800,3/10/2012,74,49,0
801,3/11/2012,65,52,0
802,3/12/2012,65,52,0
803,3/13/2012,63,51,0
804,3/14/2012,66,50,0
805,3/15/2012,64,53,0
806,3/16/2012,60,54,0
807,3/17/2012,56,44,0.75
808,3/18/2012,58,44,0.01
809,3/19/2012,60,45,0
810,3/20/2012,68,45,0
811,3/21/2012,74,49,0
812,3/22/2012,71,50,0
813,3/23/2012,66,53,0
814,3/24/2012,68,51,0
815,3/25/2012,58,47,0.91
816,3/26/2012,64,47,0.04
817,3/27/2012,65,47,0
818,3/28/2012,68,48,0
819,3/29/2012,68,54,0
820,3/30/2012,68,53,0
821,3/31/2012,64,50,0.04
822,4/1/2012,68,46,0
823,4/2/2012,79,50,0
824,4/3/2012,77,52,0
825,4/4/2012,72,53,0
826,4/5/2012,67,53,0
827,4/6/2012,72,49,0
828,4/7/2012,84,54,0
829,4/8/2012,81,50,0
830,4/9/2012,78,50,0
831,4/10/2012,70,49,0.15
832,4/11/2012,63,52,0.58
833,4/12/2012,65,49,0
834,4/13/2012,57,46,0.49
835,4/14/2012,62,44,0
836,4/15/2012,67,51,0
837,4/16/2012,77,50,0
838,4/17/2012,81,55,0
839,4/18/2012,76,55,0
840,4/19/2012,73,56,0
841,4/20/2012,81,56,0
842,4/21/2012,75,57,0
843,4/22/2012,69,56,0
844,4/23/2012,62,55,0
845,4/24/2012,72,54,0
846,4/25/2012,85,58,0.2
847,4/26/2012,68,57,0.29
848,4/27/2012,71,55,0
849,4/28/2012,77,54,0
850,4/29/2012,76,58,0
851,4/30/2012,69,58,0
852,5/1/2012,62,57,0
853,5/2/2012,65,58,0
854,5/3/2012,68,57,0
855,5/4/2012,69,54,0
856,5/5/2012,74,55,0
857,5/6/2012,74,59,0
858,5/7/2012,75,59,0
859,5/8/2012,71,57,0
860,5/9/2012,80,57,0
861,5/10/2012,74,59,0
862,5/11/2012,73,58,0
863,5/12/2012,71,58,0
864,5/13/2012,70,57,0
865,5/14/2012,76,55,0
866,5/15/2012,73,56,0
867,5/16/2012,81,58,0
868,5/17/2012,77,60,0
869,5/18/2012,71,58,0
870,5/19/2012,73,60,0
871,5/20/2012,76,58,0
872,5/21/2012,79,59,0
873,5/22/2012,77,59,0
874,5/23/2012,73,62,0
875,5/24/2012,73,61,0
876,5/25/2012,66,56,0.01
877,5/26/2012,67,54,0
878,5/27/2012,72,55,0
879,5/28/2012,78,57,0
880,5/29/2012,79,60,0
881,5/30/2012,74,58,0
882,5/31/2012,78,59,0
883,6/1/2012,77,60,0
884,6/2/2012,74,61,0
885,6/3/2012,74,62,0
886,6/4/2012,70,61,0
887,6/5/2012,75,59,0
888,6/6/2012,75,58,0
889,6/7/2012,80,62,0
890,6/8/2012,77,61,0
891,6/9/2012,73,61,0
892,6/10/2012,76,61,0
893,6/11/2012,74,61,0
894,6/12/2012,73,61,0
895,6/13/2012,74,62,0
896,6/14/2012,73,61,0
897,6/15/2012,73,61,0
898,6/16/2012,75,62,0
899,6/17/2012,77,60,0
900,6/18/2012,73,60,0
901,6/19/2012,74,60,0
902,6/20/2012,73,61,0
903,6/21/2012,74,61,0
904,6/22/2012,74,60,0
905,6/23/2012,74,59,0
906,6/24/2012,80,59,0
907,6/25/2012,79,58,0
908,6/26/2012,80,58,0
909,6/27/2012,82,59,0
910,6/28/2012,79,60,0
911,6/29/2012,79,60,0
912,6/30/2012,80,60,0
913,7/1/2012,77,62,0
914,7/2/2012,78,62,0
915,7/3/2012,76,63,0
916,7/4/2012,73,62,0
917,7/5/2012,74,62,0
918,7/6/2012,76,61,0
919,7/7/2012,74,58,0
