,date,max,min,precip
1,1/1/2010,35,26,0
2,1/2/2010,30,21,0.43
3,1/3/2010,31,17,0.2
4,1/4/2010,35,26,0
5,1/5/2010,34,27,0
6,1/6/2010,34,24,0
7,1/7/2010,41,27,0
8,1/8/2010,29,21,0.01
9,1/9/2010,27,13,0
10,1/10/2010,28,11,0
11,1/11/2010,36,17,0
12,1/12/2010,34,16,0
13,1/13/2010,30,14,0
14,1/14/2010,33,21,0
15,1/15/2010,46,31,0
16,1/16/2010,48,32,0
17,1/17/2010,41,31,0.43
18,1/18/2010,34,31,0.71
19,1/19/2010,36,31,0.3
20,1/20/2010,37,31,0
21,1/21/2010,41,28,0
22,1/22/2010,37,25,0
23,1/23/2010,33,23,0
24,1/24/2010,41,25,0
25,1/25/2010,57,37,0.81
26,1/26/2010,52,35,0
27,1/27/2010,43,32,0
28,1/28/2010,37,20,0.02
29,1/29/2010,21,10,0
30,1/30/2010,22,6,0
31,1/31/2010,29,13,0
32,2/1/2010,35,22,0
33,2/2/2010,31,24,0
34,2/3/2010,33,25,0.02
35,2/4/2010,34,25,0
36,2/5/2010,35,22,0
37,2/6/2010,25,18,0
38,2/7/2010,34,14,0
39,2/8/2010,33,22,0
40,2/9/2010,41,23,0
41,2/10/2010,36,29,0.2
42,2/11/2010,40,29,0
43,2/12/2010,39,25,0
44,2/13/2010,38,23,0
45,2/14/2010,41,27,0
46,2/15/2010,40,30,0
47,2/16/2010,34,30,0.65
48,2/17/2010,37,28,0
49,2/18/2010,46,33,0
50,2/19/2010,43,31,0
51,2/20/2010,50,34,0
52,2/21/2010,42,32,0
53,2/22/2010,46,30,0
54,2/23/2010,40,33,0
55,2/24/2010,42,36,1.12
56,2/25/2010,45,37,1.28
57,2/26/2010,44,34,0.03
58,2/27/2010,40,31,0.04
59,2/28/2010,38,29,0
60,3/1/2010,48,34,0.31
61,3/2/2010,43,36,0
62,3/3/2010,38,34,0.02
63,3/4/2010,36,33,0.06
64,3/5/2010,42,31,0
65,3/6/2010,57,31,0
66,3/7/2010,57,37,0
67,3/8/2010,59,42,0
68,3/9/2010,53,37,0
69,3/10/2010,44,33,0
70,3/11/2010,45,35,0.08
71,3/12/2010,44,39,0
72,3/13/2010,41,39,1.47
73,3/14/2010,44,40,3.4
74,3/15/2010,44,38,2.11
75,3/16/2010,50,36,0
76,3/17/2010,65,35,0
77,3/18/2010,66,48,0
78,3/19/2010,61,43,0
79,3/20/2010,72,45,0
80,3/21/2010,54,41,0
81,3/22/2010,43,41,0.08
82,3/23/2010,46,42,2.22
83,3/24/2010,52,40,0.02
84,3/25/2010,65,39,0
85,3/26/2010,53,30,0.17
86,3/27/2010,34,25,0
87,3/28/2010,48,29,0
88,3/29/2010,54,45,1.96
89,3/30/2010,50,44,2.93
90,3/31/2010,47,43,0.04
91,4/1/2010,55,44,0
92,4/2/2010,55,41,0
93,4/3/2010,76,46,0
94,4/4/2010,77,50,0
95,4/5/2010,72,49,0
96,4/6/2010,67,47,0
97,4/7/2010,90,45,0
98,4/8/2010,60,46,0
99,4/9/2010,58,43,0.88
100,4/10/2010,58,41,0
101,4/11/2010,70,48,0
102,4/12/2010,61,44,0
103,4/13/2010,50,43,0
104,4/14/2010,66,40,0
105,4/15/2010,60,43,0
106,4/16/2010,44,37,0.39
107,4/17/2010,43,39,0.15
108,4/18/2010,51,40,0.08
109,4/19/2010,61,40,0
110,4/20/2010,69,48,0
111,4/21/2010,69,47,0
112,4/22/2010,68,48,0.15
113,4/23/2010,61,49,0.01
114,4/24/2010,63,48,0
115,4/25/2010,62,50,0
116,4/26/2010,53,47,0.03
117,4/27/2010,50,39,0.06
118,4/28/2010,47,35,0.03
119,4/29/2010,62,44,0
120,4/30/2010,76,46,0
121,5/1/2010,71,56,0
122,5/2/2010,87,55,0
123,5/3/2010,83,67,0.02
124,5/4/2010,82,59,0.02
125,5/5/2010,78,57,0
126,5/6/2010,78,57,0
127,5/7/2010,73,52,0
128,5/8/2010,61,49,1.2
129,5/9/2010,55,42,0
130,5/10/2010,59,40,0
131,5/11/2010,54,40,0
132,5/12/2010,53,47,0
133,5/13/2010,68,45,0
134,5/14/2010,68,51,0.47
135,5/15/2010,71,56,0
136,5/16/2010,74,54,0
137,5/17/2010,73,53,0
138,5/18/2010,62,48,0.88
139,5/19/2010,57,48,0.2
140,5/20/2010,84,53,0
141,5/21/2010,69,54,0
142,5/22/2010,74,53,0
143,5/23/2010,64,54,0
144,5/24/2010,81,56,0
145,5/25/2010,85,63,0
146,5/26/2010,94,58,0.06
147,5/27/2010,70,56,0.05
148,5/28/2010,69,57,0
149,5/29/2010,79,57,0
150,5/30/2010,82,65,0
151,5/31/2010,74,60,0
152,6/1/2010,85,61,0.43
153,6/2/2010,73,60,0
154,6/3/2010,84,60,0.7
155,6/4/2010,76,59,0
156,6/5/2010,85,64,0.71
157,6/6/2010,82,58,0.71
158,6/7/2010,74,56,0
159,6/8/2010,72,57,0
160,6/9/2010,71,55,0.04
161,6/10/2010,59,53,0.1
162,6/11/2010,66,55,0
163,6/12/2010,70,59,0.18
164,6/13/2010,66,58,0.02
165,6/14/2010,72,58,0
166,6/15/2010,70,59,0
167,6/16/2010,78,58,0.02
168,6/17/2010,74,61,0
169,6/18/2010,88,63,0
170,6/19/2010,84,66,0
171,6/20/2010,90,67,0.16
172,6/21/2010,85,68,0
173,6/22/2010,76,66,0
174,6/23/2010,87,66,0.06
175,6/24/2010,94,68,0.05
176,6/25/2010,79,68,0
177,6/26/2010,86,68,0
178,6/27/2010,76,65,0
179,6/28/2010,94,65,0
180,6/29/2010,91,71,0
181,6/30/2010,78,63,0
182,7/1/2010,76,61,0
183,7/2/2010,76,60,0
184,7/3/2010,87,61,0
185,7/4/2010,95,73,0
186,7/5/2010,89,77,0
187,7/6/2010,100,75,0
188,7/7/2010,83,73,0
189,7/8/2010,88,71,0
190,7/9/2010,91,73,0
191,7/10/2010,88,70,1.65
192,7/11/2010,83,69,0.01
193,7/12/2010,88,69,0.25
194,7/13/2010,86,72,0.04
195,7/14/2010,79,67,0.11
196,7/15/2010,75,65,0
197,7/16/2010,91,66,0.02
198,7/17/2010,93,74,0
199,7/18/2010,91,76,0
200,7/19/2010,87,68,0
201,7/20/2010,80,69,0
202,7/21/2010,88,68,0.05
203,7/22/2010,86,68,0
204,7/23/2010,82,65,0.49
205,7/24/2010,80,67,0
206,7/25/2010,90,70,0
207,7/26/2010,85,67,0
208,7/27/2010,92,68,0
209,7/28/2010,91,70,0
210,7/29/2010,90,70,0.04
211,7/30/2010,77,65,0
212,7/31/2010,72,61,0
213,8/1/2010,77,61,0
214,8/2/2010,80,65,0
215,8/3/2010,87,68,0
216,8/4/2010,92,74,0
217,8/5/2010,90,75,0.99
218,8/6/2010,87,66,0
219,8/7/2010,81,62,0
220,8/8/2010,87,63,0
221,8/9/2010,93,72,0
222,8/10/2010,84,65,0.07
223,8/11/2010,76,65,0
224,8/12/2010,75,63,0
225,8/13/2010,73,63,0
226,8/14/2010,77,60,0
227,8/15/2010,82,61,0
228,8/16/2010,80,64,0.21
229,8/17/2010,92,73,0
230,8/18/2010,81,68,0
231,8/19/2010,82,65,0
232,8/20/2010,86,67,0
233,8/21/2010,73,62,0
234,8/22/2010,70,65,0.24
235,8/23/2010,65,62,0.7
236,8/24/2010,63,61,0.78
237,8/25/2010,65,61,2.76
238,8/26/2010,83,64,0
239,8/27/2010,79,61,0
240,8/28/2010,82,61,0
241,8/29/2010,94,66,0
242,8/30/2010,92,71,0
243,8/31/2010,96,75,0
244,9/1/2010,94,77,0
245,9/2/2010,95,73,0
246,9/3/2010,82,70,0.34
247,9/4/2010,83,66,0.02
248,9/5/2010,75,59,0
249,9/6/2010,77,58,0
250,9/7/2010,86,65,0
251,9/8/2010,84,64,0.28
252,9/9/2010,74,61,0
253,9/10/2010,70,61,0
254,9/11/2010,69,58,0
255,9/12/2010,65,56,0
256,9/13/2010,67,58,0.1
257,9/14/2010,75,56,0.05
258,9/15/2010,70,56,0
259,9/16/2010,71,53,0.14
260,9/17/2010,71,56,0.15
261,9/18/2010,65,55,0
262,9/19/2010,73,56,0
263,9/20/2010,72,56,0
264,9/21/2010,72,51,0
265,9/22/2010,87,62,0
266,9/23/2010,76,61,0
267,9/24/2010,84,60,0
268,9/25/2010,88,67,0
269,9/26/2010,69,58,0
270,9/27/2010,61,58,0.04
271,9/28/2010,78,60,0.68
272,9/29/2010,83,67,0
273,9/30/2010,81,64,0
274,10/1/2010,84,58,0.35
275,10/2/2010,67,51,0
276,10/3/2010,59,47,0
277,10/4/2010,59,52,0.51
278,10/5/2010,58,54,0.09
279,10/6/2010,59,52,1.29
280,10/7/2010,66,50,0
281,10/8/2010,73,52,0
282,10/9/2010,64,48,0
283,10/10/2010,66,46,0
284,10/11/2010,69,54,0
285,10/12/2010,62,49,0.05
286,10/13/2010,60,45,0
287,10/14/2010,60,46,0.26
288,10/15/2010,58,44,1.18
289,10/16/2010,58,44,0
290,10/17/2010,66,46,0
291,10/18/2010,60,48,0
292,10/19/2010,59,43,0
293,10/20/2010,62,45,0
294,10/21/2010,60,45,0.02
295,10/22/2010,51,41,0
296,10/23/2010,59,40,0
297,10/24/2010,52,43,0.01
298,10/25/2010,65,50,0.01
299,10/26/2010,73,61,0
300,10/27/2010,72,64,0.13
301,10/28/2010,78,56,0
302,10/29/2010,58,44,0
303,10/30/2010,57,40,0
304,10/31/2010,58,37,0
305,11/1/2010,51,35,0
306,11/2/2010,49,37,0
307,11/3/2010,51,32,0
308,11/4/2010,52,39,0.78
309,11/5/2010,62,47,0.38
310,11/6/2010,50,42,0
311,11/7/2010,45,37,0.14
312,11/8/2010,50,36,0.43
313,11/9/2010,53,46,0.06
314,11/10/2010,48,42,0.07
315,11/11/2010,50,39,0
316,11/12/2010,56,39,0
317,11/13/2010,61,41,0
318,11/14/2010,52,41,0
319,11/15/2010,52,47,0
320,11/16/2010,53,49,0.04
321,11/17/2010,64,49,0.9
322,11/18/2010,54,41,0
323,11/19/2010,45,35,0
324,11/20/2010,54,34,0
325,11/21/2010,39,32,0
326,11/22/2010,56,37,0
327,11/23/2010,62,51,0
328,11/24/2010,51,34,0
329,11/25/2010,41,31,0
330,11/26/2010,47,34,0.16
331,11/27/2010,43,32,0
332,11/28/2010,45,28,0
333,11/29/2010,46,35,0
334,11/30/2010,49,34,0
335,12/1/2010,56,46,0.38
336,12/2/2010,51,36,0
337,12/3/2010,41,34,0
338,12/4/2010,43,32,0
339,12/5/2010,36,29,0
340,12/6/2010,35,27,0
341,12/7/2010,37,28,0
342,12/8/2010,34,25,0
343,12/9/2010,29,19,0
344,12/10/2010,28,14,0
345,12/11/2010,45,28,0
346,12/12/2010,53,30,1.15
347,12/13/2010,57,37,0.17
348,12/14/2010,37,21,0
349,12/15/2010,23,18,0
350,12/16/2010,34,20,0
351,12/17/2010,36,21,0
352,12/18/2010,38,24,0
353,12/19/2010,37,25,0
354,12/20/2010,33,26,0.19
355,12/21/2010,41,27,0.01
356,12/22/2010,39,32,0.03
357,12/23/2010,40,31,0.07
358,12/24/2010,38,27,0
359,12/25/2010,31,23,0
360,12/26/2010,32,23,0.91
361,12/27/2010,30,19,0.7
362,12/28/2010,35,18,0
363,12/29/2010,38,29,0
364,12/30/2010,43,29,0
365,12/31/2010,50,28,0
366,1/1/2011,56,35,0
367,1/2/2011,51,38,0.15
368,1/3/2011,38,29,0
369,1/4/2011,39,25,0
370,1/5/2011,39,28,0
371,1/6/2011,32,22,0
372,1/7/2011,35,23,0.02
373,1/8/2011,33,27,0.16
374,1/9/2011,35,25,0.13
375,1/10/2011,35,23,0
376,1/11/2011,31,21,0
377,1/12/2011,35,28,1.4
378,1/13/2011,31,21,0
379,1/14/2011,25,18,0
380,1/15/2011,33,15,0
381,1/16/2011,35,21,0
382,1/17/2011,21,14,0
383,1/18/2011,40,18,0.95
384,1/19/2011,39,32,0.19
385,1/20/2011,32,26,0
386,1/21/2011,30,22,0.73
387,1/22/2011,26,17,0
388,1/23/2011,24,5,0
389,1/24/2011,13,-2,0
390,1/25/2011,32,12,0.05
391,1/26/2011,34,15,0.11
392,1/27/2011,35,24,0.68
393,1/28/2011,33,18,0
394,1/29/2011,37,26,0
395,1/30/2011,36,26,0
396,1/31/2011,26,16,0
397,2/1/2011,22,16,0.45
398,2/2/2011,36,20,0.86
399,2/3/2011,28,19,0
400,2/4/2011,33,16,0
401,2/5/2011,40,22,0.27
402,2/6/2011,42,35,0
403,2/7/2011,42,29,0.02
404,2/8/2011,39,17,0.27
405,2/9/2011,31,13,0
406,2/10/2011,28,19,0
407,2/11/2011,29,13,0
408,2/12/2011,39,21,0
409,2/13/2011,37,23,0
410,2/14/2011,52,35,0
411,2/15/2011,35,21,0
412,2/16/2011,41,19,0
413,2/17/2011,60,36,0
414,2/18/2011,60,37,0.05
415,2/19/2011,49,17,0
416,2/20/2011,36,17,0
417,2/21/2011,30,14,0.08
418,2/22/2011,38,13,0
419,2/23/2011,41,22,0
420,2/24/2011,44,24,0
421,2/25/2011,39,30,1.63
422,2/26/2011,37,28,0
423,2/27/2011,32,22,0.31
424,2/28/2011,46,25,0.63
425,3/1/2011,40,29,0
426,3/2/2011,48,23,0.02
427,3/3/2011,29,12,0
428,3/4/2011,38,19,0
429,3/5/2011,55,29,0
430,3/6/2011,61,46,0.07
431,3/7/2011,57,29,0.41
432,3/8/2011,39,25,0
433,3/9/2011,37,29,0
434,3/10/2011,40,36,0.02
435,3/11/2011,51,40,0.52
436,3/12/2011,52,37,0
437,3/13/2011,49,37,0
438,3/14/2011,42,32,0
439,3/15/2011,43,29,0
440,3/16/2011,44,34,0.54
441,3/17/2011,63,37,0
442,3/18/2011,70,46,0
443,3/19/2011,48,35,0
444,3/20/2011,40,30,0
445,3/21/2011,41,34,0.16
446,3/22/2011,44,35,0
447,3/23/2011,40,32,0
448,3/24/2011,39,31,0.01
449,3/25/2011,45,30,0
450,3/26/2011,41,26,0
451,3/27/2011,45,27,0
452,3/28/2011,48,28,0
453,3/29/2011,49,32,0
454,3/30/2011,55,34,0
455,3/31/2011,44,33,0.35
456,4/1/2011,40,33,0.45
457,4/2/2011,53,37,0
458,4/3/2011,55,40,0
459,4/4/2011,50,37,0.38
460,4/5/2011,64,39,0.07
461,4/6/2011,54,36,0
462,4/7/2011,46,34,0
463,4/8/2011,48,36,0
464,4/9/2011,61,35,0
465,4/10/2011,65,40,0.04
466,4/11/2011,72,47,0.01
467,4/12/2011,66,47,0.08
468,4/13/2011,49,43,1.33
469,4/14/2011,65,43,0.02
470,4/15/2011,47,37,0
471,4/16/2011,46,36,0.07
472,4/17/2011,63,46,0.96
473,4/18/2011,61,44,0
474,4/19/2011,52,42,0.15
475,4/20/2011,46,42,0
476,4/21/2011,56,41,0
477,4/22/2011,50,38,0
478,4/23/2011,55,39,0.4
479,4/24/2011,75,54,0.03
480,4/25/2011,57,46,0.01
481,4/26/2011,54,46,0
482,4/27/2011,78,47,0
483,4/28/2011,70,62,0.03
484,4/29/2011,75,58,0
485,4/30/2011,61,48,0
486,5/1/2011,55,46,0
487,5/2/2011,62,44,0
488,5/3/2011,72,54,0
489,5/4/2011,67,48,0.37
490,5/5/2011,60,47,0.01
491,5/6/2011,72,46,0
492,5/7/2011,70,51,0.36
493,5/8/2011,57,49,0
494,5/9/2011,68,52,0
495,5/10/2011,57,50,0
496,5/11/2011,65,49,0.01
497,5/12/2011,60,51,0
498,5/13/2011,59,46,0
499,5/14/2011,59,45,0.01
500,5/15/2011,57,50,1.07
501,5/16/2011,50,48,0.38
502,5/17/2011,51,48,0.18
503,5/18/2011,53,50,0.05
504,5/19/2011,61,51,0.5
505,5/20/2011,65,51,0.01
506,5/21/2011,62,49,0
507,5/22/2011,53,48,0
508,5/23/2011,65,51,0.11
509,5/24/2011,82,64,0.17
510,5/25/2011,74,61,0
511,5/26/2011,81,57,0
512,5/27/2011,87,65,0
513,5/28/2011,75,60,0
514,5/29/2011,85,67,0
515,5/30/2011,87,64,0
516,5/31/2011,74,64,0
517,6/1/2011,82,64,0.56
518,6/2/2011,75,58,0
519,6/3/2011,71,55,0
520,6/4/2011,64,51,0
521,6/5/2011,63,49,0
522,6/6/2011,70,55,0
523,6/7/2011,82,60,0
524,6/8/2011,84,62,0
525,6/9/2011,92,70,0.51
526,6/10/2011,76,61,0
527,6/11/2011,65,55,0.71
528,6/12/2011,58,53,0.33
529,6/13/2011,64,54,0.05
530,6/14/2011,60,55,0.04
531,6/15/2011,69,57,0
532,6/16/2011,89,61,0
533,6/17/2011,75,65,0.04
534,6/18/2011,83,64,0.07
535,6/19/2011,80,67,0
536,6/20/2011,83,62,0
537,6/21/2011,76,65,0
538,6/22/2011,71,64,1.82
539,6/23/2011,65,59,0.17
540,6/24/2011,61,56,0.01
541,6/25/2011,63,54,0.27
542,6/26/2011,76,61,0
543,6/27/2011,78,66,0
544,6/28/2011,81,66,0
545,6/29/2011,85,68,0.18
546,6/30/2011,82,65,0
547,7/1/2011,78,66,0
548,7/2/2011,76,66,0
549,7/3/2011,82,67,0.03
550,7/4/2011,90,70,0
551,7/5/2011,88,68,0
552,7/6/2011,92,71,0
553,7/7/2011,88,70,0
554,7/8/2011,75,68,0.29
555,7/9/2011,86,67,0.12
556,7/10/2011,86,66,0
557,7/11/2011,93,68,0
558,7/12/2011,95,77,0
559,7/13/2011,87,66,0.45
560,7/14/2011,73,63,0.72
561,7/15/2011,79,65,0
562,7/16/2011,85,65,0
563,7/17/2011,93,71,0
564,7/18/2011,86,75,0
565,7/19/2011,89,70,0
566,7/20/2011,91,70,0
567,7/21/2011,97,73,0
568,7/22/2011,103,81,0
569,7/23/2011,92,72,0.11
570,7/24/2011,84,67,0.02
571,7/25/2011,74,63,0.15
572,7/26/2011,78,65,0.01
573,7/27/2011,84,68,0
574,7/28/2011,75,68,0
575,7/29/2011,79,66,0.14
576,7/30/2011,89,73,0
577,7/31/2011,91,70,0
578,8/1/2011,93,72,0
579,8/2/2011,92,66,0.6
580,8/3/2011,74,65,0
581,8/4/2011,76,67,0
582,8/5/2011,75,67,0
583,8/6/2011,88,70,0
584,8/7/2011,77,71,1.06
585,8/8/2011,80,70,0.29
586,8/9/2011,76,67,1.21
587,8/10/2011,78,66,0.73
588,8/11/2011,82,64,0
589,8/12/2011,83,65,0
590,8/13/2011,82,66,0
591,8/14/2011,77,68,0.02
592,8/15/2011,69,63,1.43
593,8/16/2011,74,62,0.01
594,8/17/2011,84,65,0
595,8/18/2011,88,68,0
596,8/19/2011,88,72,0.03
597,8/20/2011,84,72,0
598,8/21/2011,86,69,0
599,8/22/2011,80,68,0.59
600,8/23/2011,79,63,0
601,8/24/2011,81,64,0
602,8/25/2011,87,68,0.06
603,8/26/2011,84,70,0.03
604,8/27/2011,79,70,0.77
605,8/28/2011,76,67,0.91
606,8/29/2011,80,62,0
607,8/30/2011,77,62,0
608,8/31/2011,81,63,0
609,9/1/2011,71,62,0
610,9/2/2011,68,60,0
611,9/3/2011,86,60,0
612,9/4/2011,85,68,0
613,9/5/2011,87,69,0
614,9/6/2011,74,60,0.68
615,9/7/2011,63,60,0.3
616,9/8/2011,64,58,1.17
617,9/9/2011,81,58,0
618,9/10/2011,71,59,0
619,9/11/2011,70,56,0
620,9/12/2011,82,62,0
621,9/13/2011,85,64,0
622,9/14/2011,86,68,0.08
623,9/15/2011,83,55,0.03
624,9/16/2011,65,50,0
625,9/17/2011,62,48,0
626,9/18/2011,66,51,0
627,9/19/2011,65,51,0
628,9/20/2011,67,55,0.13
629,9/21/2011,75,59,0
630,9/22/2011,73,65,0.05
631,9/23/2011,73,65,0.47
632,9/24/2011,80,65,0.43
633,9/25/2011,78,68,0
634,9/26/2011,76,66,0
635,9/27/2011,73,64,0
636,9/28/2011,70,63,0
637,9/29/2011,72,62,0.94
638,9/30/2011,77,58,0.12
639,10/1/2011,71,57,0.34
640,10/2/2011,65,58,0
641,10/3/2011,68,56,0.07
642,10/4/2011,68,56,1.12
643,10/5/2011,69,51,0
644,10/6/2011,66,48,0
645,10/7/2011,62,46,0
646,10/8/2011,82,55,0
647,10/9/2011,87,65,0
648,10/10/2011,85,64,0
649,10/11/2011,66,58,0
650,10/12/2011,62,57,0.08
651,10/13/2011,63,59,0.93
652,10/14/2011,67,59,0.58
653,10/15/2011,68,56,0
654,10/16/2011,66,54,0
655,10/17/2011,66,56,0
656,10/18/2011,68,55,0
657,10/19/2011,59,54,1.17
658,10/20/2011,69,54,0.47
659,10/21/2011,64,53,0
660,10/22/2011,63,50,0
661,10/23/2011,58,46,0
662,10/24/2011,63,43,0
663,10/25/2011,62,50,0.01
664,10/26/2011,50,48,0.02
665,10/27/2011,49,34,1.02
666,10/28/2011,49,35,0
667,10/29/2011,49,34,0.85
668,10/30/2011,48,34,0.11
669,10/31/2011,52,38,0
670,11/1/2011,54,40,0
671,11/2/2011,54,39,0
672,11/3/2011,63,42,0
673,11/4/2011,53,38,0
674,11/5/2011,49,36,0
675,11/6/2011,59,36,0
676,11/7/2011,65,42,0
677,11/8/2011,69,51,0
678,11/9/2011,67,47,0
679,11/10/2011,60,52,1.05
680,11/11/2011,58,41,0
681,11/12/2011,53,37,0
682,11/13/2011,63,42,0
683,11/14/2011,68,54,0
684,11/15/2011,67,56,0
685,11/16/2011,59,51,0.78
686,11/17/2011,56,39,0.13
687,11/18/2011,45,36,0
688,11/19/2011,53,36,0
689,11/20/2011,66,49,0
690,11/21/2011,59,36,0
691,11/22/2011,46,34,0.03
692,11/23/2011,48,34,1.46
693,11/24/2011,46,31,0
694,11/25/2011,61,36,0
695,11/26/2011,63,45,0
696,11/27/2011,55,38,0
697,11/28/2011,67,53,0
698,11/29/2011,66,52,0.06
699,11/30/2011,64,44,0.7
700,12/1/2011,49,38,0
701,12/2/2011,50,35,0
702,12/3/2011,45,34,0
703,12/4/2011,53,35,0
704,12/5/2011,63,44,0
705,12/6/2011,61,49,0.09
706,12/7/2011,59,45,1.6
707,12/8/2011,46,37,0.89
708,12/9/2011,52,35,0
709,12/10/2011,47,31,0
710,12/11/2011,38,28,0
711,12/12/2011,49,31,0
712,12/13/2011,47,29,0
713,12/14/2011,43,37,0
714,12/15/2011,54,38,0.05
715,12/16/2011,54,41,0.02
716,12/17/2011,41,28,0
717,12/18/2011,28,20,0
718,12/19/2011,45,18,0
719,12/20/2011,45,32,0
720,12/21/2011,58,32,0.09
721,12/22/2011,57,45,0.41
722,12/23/2011,47,31,0.58
723,12/24/2011,31,22,0
724,12/25/2011,42,19,0.03
725,12/26/2011,43,30,0
726,12/27/2011,56,29,0.18
727,12/28/2011,57,28,0.02
728,12/29/2011,33,23,0
729,12/30/2011,44,27,0
730,12/31/2011,40,34,0.01
731,1/1/2012,52,39,0.01
732,1/2/2012,50,34,0.01
733,1/3/2012,35,14,0
734,1/4/2012,28,10,0
735,1/5/2012,39,25,0
736,1/6/2012,48,28,0
737,1/7/2012,60,30,0
738,1/8/2012,45,30,0
739,1/9/2012,40,25,0
740,1/10/2012,47,30,0.02
741,1/11/2012,38,30,0
742,1/12/2012,42,33,0.92
743,1/13/2012,54,31,0.05
744,1/14/2012,34,19,0
745,1/15/2012,19,6,0
746,1/16/2012,34,10,0.06
747,1/17/2012,48,33,0.09
748,1/18/2012,52,21,0
749,1/19/2012,33,17,0.01
750,1/20/2012,32,22,0.05
751,1/21/2012,23,16,0.18
752,1/22/2012,30,15,0
753,1/23/2012,47,28,0.2
754,1/24/2012,56,42,0.01
755,1/25/2012,43,36,0
756,1/26/2012,41,31,0.17
757,1/27/2012,46,37,0.89
758,1/28/2012,46,38,0
759,1/29/2012,43,34,0
760,1/30/2012,40,31,0
761,1/31/2012,47,30,0
762,2/1/2012,59,35,0
763,2/2/2012,45,31,0
764,2/3/2012,39,25,0
765,2/4/2012,43,28,0
766,2/5/2012,36,22,0
767,2/6/2012,50,28,0
768,2/7/2012,46,30,0
769,2/8/2012,38,22,0
770,2/9/2012,47,30,0
771,2/10/2012,50,30,0
772,2/11/2012,39,30,0.07
773,2/12/2012,30,16,0
774,2/13/2012,41,17,0
775,2/14/2012,44,28,0
776,2/15/2012,43,34,0
777,2/16/2012,45,35,0.04
778,2/17/2012,53,38,0.01
779,2/18/2012,47,34,0
780,2/19/2012,46,31,0
781,2/20/2012,41,28,0
782,2/21/2012,44,28,0
783,2/22/2012,57,36,0
784,2/23/2012,55,41,0.05
785,2/24/2012,42,36,0.54
786,2/25/2012,45,33,0
787,2/26/2012,41,27,0
788,2/27/2012,52,26,0
789,2/28/2012,48,34,0
790,2/29/2012,36,31,0.29
791,3/1/2012,37,25,0.58
792,3/2/2012,35,23,0
793,3/3/2012,47,34,0.38
794,3/4/2012,42,34,0
795,3/5/2012,38,25,0
796,3/6/2012,39,20,0
797,3/7/2012,62,32,0
798,3/8/2012,68,50,0
799,3/9/2012,61,35,0
800,3/10/2012,40,31,0
801,3/11/2012,58,30,0
802,3/12/2012,71,42,0
803,3/13/2012,71,49,0.07
804,3/14/2012,57,40,0
805,3/15/2012,42,37,0
806,3/16/2012,46,37,0.07
807,3/17/2012,49,40,0
808,3/18/2012,74,41,0
809,3/19/2012,74,45,0
810,3/20/2012,67,44,0
811,3/21/2012,78,56,0
812,3/22/2012,83,56,0
813,3/23/2012,76,58,0
814,3/24/2012,59,47,0
815,3/25/2012,48,42,0.01
816,3/26/2012,50,32,0
817,3/27/2012,49,27,0
818,3/28/2012,50,39,0.06
819,3/29/2012,46,40,0.01
820,3/30/2012,51,36,0
821,3/31/2012,43,36,0.03
822,4/1/2012,51,34,0.19
823,4/2/2012,53,39,0.05
824,4/3/2012,59,36,0
825,4/4/2012,64,43,0
826,4/5/2012,52,40,0
827,4/6/2012,53,37,0
828,4/7/2012,52,38,0
829,4/8/2012,50,41,0
830,4/9/2012,58,43,0
831,4/10/2012,63,43,0
832,4/11/2012,54,44,0
833,4/12/2012,56,43,0.32
834,4/13/2012,65,41,0
835,4/14/2012,71,49,0
836,4/15/2012,77,54,0
837,4/16/2012,87,59,0
838,4/17/2012,84,57,0
839,4/18/2012,62,49,0
840,4/19/2012,66,47,0
841,4/20/2012,77,49,0
842,4/21/2012,78,54,0.01
843,4/22/2012,62,44,1.04
844,4/23/2012,63,44,1.48
845,4/24/2012,58,46,0
846,4/25/2012,62,43,0
847,4/26/2012,63,43,0
848,4/27/2012,57,40,0
849,4/28/2012,60,37,0
850,4/29/2012,59,39,0
851,4/30/2012,54,41,0
852,5/1/2012,50,45,0.6
853,5/2/2012,52,45,0
854,5/3/2012,50,46,0.04
855,5/4/2012,56,49,0.01
856,5/5/2012,58,46,0.09
857,5/6/2012,54,46,0
858,5/7/2012,59,48,0
859,5/8/2012,58,50,0.16
860,5/9/2012,63,56,0.26
861,5/10/2012,67,50,0.85
862,5/11/2012,64,47,0
863,5/12/2012,80,50,0
864,5/13/2012,80,59,0
865,5/14/2012,64,53,0.09
866,5/15/2012,73,56,0.5
867,5/16/2012,73,60,0.06
868,5/17/2012,70,54,0
869,5/18/2012,65,49,0
870,5/19/2012,66,51,0
871,5/20/2012,71,55,0
872,5/21/2012,59,54,0.02
873,5/22/2012,63,56,0.58
874,5/23/2012,71,59,0
875,5/24/2012,71,60,0
876,5/25/2012,74,58,0
877,5/26/2012,86,66,0
878,5/27/2012,72,64,0
879,5/28/2012,69,60,0
880,5/29/2012,67,59,0.17
881,5/30/2012,75,61,0
882,5/31/2012,83,63,0
883,6/1/2012,65,58,0
884,6/2/2012,62,55,1.13
885,6/3/2012,62,53,0.01
886,6/4/2012,53,50,0.13
887,6/5/2012,56,50,0.13
888,6/6/2012,61,52,0
889,6/7/2012,65,54,0.04
890,6/8/2012,79,54,0.31
891,6/9/2012,79,59,0
892,6/10/2012,76,59,0
